"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","문화체육업종명","공사립구분명","보험가입여부코드","지도자수","건축물동수","건축물연면적","회원모집총인원","세부업종명","법인명"
"3220000","CDFH3301051999000001","19990622","","01","영업/정상","13","영업중","","","","","565-8275","","","서울특별시 강남구 대치동 984번지 ","서울특별시 강남구 도곡로99길 16 (대치동)","06189","로얄골프클럽","20200405122404","U","2020-04-07 02:40:00.0","","205766.531433892    ","444407.220534592    ","골프연습장업","사립","","","","","","",""
"3220000","CDFH3301052010000012","20100408","","01","영업/정상","13","영업중","","","","","02-546-0753","","","서울특별시 강남구 신사동 574-8번지 지하1층 ","서울특별시 강남구 논현로175길 40 (신사동)","06030","신현대스크린골프(450)","20160928155834","I","2018-08-31 23:59:59.0","","202169.538693699    ","446983.990933567    ","골프연습장업","사립","","","","","","",""
"3220000","CDFH3301052010000013","20100412","","01","영업/정상","13","영업중","","","","","02-557-0752","","","서울특별시 강남구 역삼동 837-9번지 지하1층 ","서울특별시 강남구 강남대로62길 3 (역삼동 한진빌딩)","06253","M스크린골프연습장(451)","20160928152710","I","2018-08-31 23:59:59.0","","202749.673622414    ","443132.09484628     ","골프연습장업","사립","","","","","","",""
"3220000","CDFH3301052010000014","20100507","","01","영업/정상","13","영업중","","","","","02-561-0137","","135924","서울특별시 강남구 역삼동 736-56번지 지하1층 ","서울특별시 강남구 테헤란로26길 12 (역삼동지하1층)","","스타휘트니스(452 골프연습장)","20150908101849","I","2018-08-31 23:59:59.0","","203100.324671811    ","444136.938198175    ","골프연습장업","사립","","","","","","",""
"3220000","CDFH3301051999000003","19990621","","01","영업/정상","13","영업중","","","","","512-2400","","","서울특별시 강남구 삼성동 52-1번지 ","서울특별시 강남구 삼성로 648 (삼성동)","06084","청담","20200405122459","U","2020-04-07 02:40:00.0","","204437.7            ","446211.640000001    ","골프연습장업","사립","","","","","","",""
"3220000","CDFH3301051999000004","19991124","","01","영업/정상","13","영업중","","","","","562-7799","","","서울특별시 강남구 역삼동 798-15번지 ","서울특별시 강남구 논현로 305 (역삼동)","06257","우정","20200405122538","U","2020-04-07 02:40:00.0","","203500.973327486    ","443394.562419949    ","골프연습장업","사립","","","","","","",""
"3220000","CDFH3301051999000007","19991214","","01","영업/정상","13","영업중","","","","","577-9166","","","서울특별시 강남구 도곡동 419-4번지 ","서울특별시 강남구 남부순환로378길 14 (도곡동)","06296","매봉","20200405122625","U","2020-04-07 02:40:00.0","","203990.270119445    ","442567.510043468    ","골프연습장업","사립","","","","","","",""
"3220000","CDFH3301052010000002","20100107","","01","영업/정상","13","영업중","","","","","02-546-6655","","","서울특별시 강남구 신사동 660-6번지 B1 ","서울특별시 강남구 압구정로 330 (신사동)","06018","알에스지(스크린)(440)","20160928113125","I","2018-08-31 23:59:59.0","","203257.555575215    ","447334.651098516    ","골프연습장업","사립","","","","","","",""
"3220000","CDFH3301052010000003","20100118","","01","영업/정상","13","영업중","","","","","02-2057-5337","","135857","서울특별시 강남구 도곡동 542-1번지 지하2층 ","서울특별시 강남구 도곡로 218 (도곡동)","06272","그랜드 스크린 골프","20190423202214","U","2019-04-25 02:40:00.0","","203726.1484464      ","443382.907747112    ","골프연습장업","사립","","","","","","",""
"3220000","CDFH3301052010000004","20100118","","01","영업/정상","13","영업중","","","","","02-562-7768","","135911","서울특별시 강남구 역삼동 646-13번지 삼안빌딩 지하1층 ","서울특별시 강남구 강남대로94길 94 (역삼동삼안빌딩 지하1층)","","스크린골프 스타(442)","20160928113718","I","2018-08-31 23:59:59.0","","203009.824559848    ","444293.301925733    ","골프연습장업","사립","","","","","","",""
"3220000","CDFH3301052010000007","20100211","","01","영업/정상","13","영업중","","","","","02-558-0754","","","서울특별시 강남구 대치동 889-45번지 지하1층 ","서울특별시 강남구 선릉로 426 (대치동 영선빌딩)","06192","노블스크린골프(444)","20160928111949","I","2018-08-31 23:59:59.0","","204347.745505813    ","444556.198086989    ","골프연습장업","사립","","","","","","",""
"3220000","CDFH3301052017000001","20170118","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강남구 역삼동 718-34번지 ","서울특별시 강남구 논현로86길 25 1층 (역삼동)","06220","골든그립(590)","20170118143526","I","2018-08-31 23:59:59.0","","203417.97856298     ","444244.603204385    ","골프연습장업","사립","","","","","","",""
"3220000","CDFH3301052017000002","20170120","","01","영업/정상","13","영업중","","","","","070-5143-1070","","","서울특별시 강남구 청담동 31-11번지 ","서울특별시 강남구 삼성로 727 지하1층 (청담동 보담빌딩)","06067","비바골프","20171226085715","I","2018-08-31 23:59:59.0","","204260.501899541    ","446464.855610133    ","골프연습장업","사립","","","","","","",""
"3220000","CDFH3301052016000014","20160829","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강남구 청담동 86-5번지 ","서울특별시 강남구 도산대로55길 7 (청담동 상두 빌딩)","06014","Jeff's Golf(584)","20170916160745","I","2018-08-31 23:59:59.0","","203474.036598255    ","446865.101112842    ","골프연습장업","사립","","","","","","",""
"3220000","CDFH3301052010000010","20100312","","01","영업/정상","13","영업중","","","","","02-517-0078","","135951","서울특별시 강남구 청담동 37-13번지 지하1층 ","서울특별시 강남구 선릉로132길 27 (청담동지하1층)","","로체(스크린)(448)","20150127203436","I","2018-08-31 23:59:59.0","","203768.232907144    ","446260.12978316     ","골프연습장업","사립","","","","","","",""
"3220000","CDFH3301052021000002","20210118","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강남구 신사동 594-13 ","서울특별시 강남구 도산대로37길 21 (신사동)","06024","신사골프스튜디오","20210118133946","I","2021-01-20 00:23:04.0","","202685.903866524    ","446695.011416405    ","골프연습장업","사립","","","","","","",""
"3220000","CDFH3301052009000028","20090619","","04","취소/말소/만료/정지/중지","31","등록취소","","","","","","","135920","서울특별시 강남구 역삼동 722 지층 ","서울특별시 강남구 언주로85길 13 (역삼동지층)","","역삼스파랜드(411)","20210221155413","U","2021-02-23 02:40:00.0","","203671.645686999    ","444263.075193786    ","골프연습장업","사립","","","","","","",""
"3220000","CDFH3301052003000038","20030919","","04","취소/말소/만료/정지/중지","35","직권말소","20200331","","","","02-575-7234","","","서울특별시 강남구 도곡동 949-3번지 지하3층 ","서울특별시 강남구 강남대로 262 (도곡동 캠코양재타워)","06265","(주)이바디웍스(254)","20200413145120","U","2020-04-15 02:40:00.0","","202880.352622758    ","442776.692188896    ","골프연습장업","사립","","","","","","",""
"3220000","CDFH3301052013000007","20130425","","04","취소/말소/만료/정지/중지","35","직권말소","20160115","","","","508-1251","","135913","서울특별시 강남구 역삼동 652-10번지 6층7층 ","서울특별시 강남구 언주로107길 26 (역삼동)","06135","오렌지나인[529스크린]","20160115094839","I","2018-08-31 23:59:59.0","","203204.498132203    ","445044.555043828    ","골프연습장업","사립","","","","","","",""
"3230000","CDFH3301052019000002","20190321","","03","폐업","03","폐업","20200518","","","","024030211","","","서울특별시 송파구 가락동 98-7번지 거북이빌딩 ","서울특별시 송파구 송파대로28길 13 거북이빌딩 지하2층 (가락동)","05719","골프존 GDR 아카데미 송파가락점","20200518191048","U","2020-05-20 02:40:00.0","","210491.321883503    ","443569.763243482    ","골프연습장업","사립","","1","","9781.69","","",""
"3230000","CDFH3301052019000004","20190517","","03","폐업","03","폐업","20210521","","","","07046943339","","","서울특별시 송파구 석촌동 52-9 ","서울특별시 송파구 송파대로49길 37 (석촌동)","05611","KS골프트레이닝센터","20210521134859","U","2021-05-23 02:40:00.0","","208811.420433477    ","444897.909426655    ","골프연습장업","사립","","","","2123.83","","",""
"3230000","CDFH3301052019000008","20191107","","03","폐업","03","폐업","20210402","","","","","","","서울특별시 송파구 문정동 652-5 문정아이파크 ","서울특별시 송파구 법원로4길 6 문정아이파크 지하1층 101호 (문정동)","05855","큐이디 골프아카데미 문정점","20210402111502","U","2021-04-04 02:40:00.0","","","","골프연습장업","사립","","","","","","",""
"3230000","CDFH3301052009000019","20091118","","03","폐업","03","폐업","20110323","","","","","","138864","서울특별시 송파구 잠실동 234-5번지 지하1층 ","서울특별시 송파구 백제고분로19길 3  (잠실동지하1층)","","도원골프아카데미","20110323123600","I","2018-08-31 23:59:59.0","","207572.694872589    ","444780.615829245    ","골프연습장업","사립","","","","","","",""
"3230000","CDFH3301052009000020","20091124","","03","폐업","03","폐업","20110217","","","","070-8161-8121","","138834","서울특별시 송파구 방이동 183번지 지하1층 ","서울특별시 송파구 위례성대로 126  (방이동지하1층)","","부호골프","20110217153932","I","2018-08-31 23:59:59.0","","211029.383467451    ","445573.773982428    ","골프연습장업","사립","","","","","","",""
"3230000","CDFH3301052009000022","20091204","","03","폐업","03","폐업","20130620","","","","","","138827","서울특별시 송파구 방이동 24-3번지 지하1층 ","서울특별시 송파구 오금로11길 7 지하1층 (방이동)","138827","W 골프존","20130620175208","I","2018-08-31 23:59:59.0","","209464.391222287    ","445823.868004612    ","골프연습장업","사립","","","","","","",""
"3230000","CDFH3301052010000002","20100208","","03","폐업","03","폐업","20181022","","","","448-0067","","138814","서울특별시 송파구 거여동 37번지 지하1층 ","서울특별시 송파구 오금로 513 지하1층 (거여동)","05768","굿샷 스크린골프","20181022105735","U","2018-10-24 02:37:17.0","","212831.033281342    ","443457.104592042    ","골프연습장업","사립","","","","2990.9","","",""
"3230000","CDFH3301052010000004","20100212","","03","폐업","03","폐업","20180129","","","","","","138860","서울특별시 송파구 오금동 155-12번지 지하1층 ","서울특별시 송파구 동남로24길 15 지하1층 (오금동)","05740","이조골프스쿨","20180129141928","I","2018-08-31 23:59:59.0","","212118.91252153     ","444146.963071979    ","골프연습장업","사립","","","","908.42","","",""
"3230000","CDFH3301052000000023","20001207","","03","폐업","03","폐업","20080430","","","","431-4479","","138825","서울특별시 송파구 문정동 29-24번지 ","서울특별시 송파구 동남로 110  (문정동)","","훼밀리골프","20080501155637","I","2018-08-31 23:59:59.0","","210878.515429098    ","443075.872998689    ","골프연습장업","사립","0","","","136.39","","",""
"3230000","CDFH3301052001000002","20010202","","03","폐업","03","폐업","20150324","","","","406-5001","","138800","서울특별시 송파구 가락동 2-2번지 지하1층 ","서울특별시 송파구 오금로 294 지하1층 (가락동)","138800","비전스크린골프연습장","20150324154606","I","2018-08-31 23:59:59.0","","210974.177725135    ","444627.592661292    ","골프연습장업","사립","","","","335.34","","",""
"3230000","CDFH3301052018000003","20180514","","03","폐업","03","폐업","20200528","","","","02-404-5566","","","서울특별시 송파구 문정동 644-2번지 문정현대지식산업센터1-2 ","서울특별시 송파구 법원로11길 7 문정현대지식산업센터1-2 지하2층 (문정동)","05836","GDR아카데미 송파 법조타운 2호점","20200528162745","U","2020-05-30 02:40:00.0","","210476              ","442586              ","골프연습장업","사립","","","","80629.46","","",""
"3230000","CDFH3301052008000006","20080222","","03","폐업","03","폐업","20160516","","","","","","138857","서울특별시 송파구 오금동 48-11번지 지하1층 ","서울특별시 송파구 중대로25길 10 지하1층 (오금동)","05661","골프 인 파라다이스","20160516171904","I","2018-08-31 23:59:59.0","","211256.346254016    ","444587.297750394    ","골프연습장업","사립","","","","","","",""
"3230000","CDFH3301052009000007","20090518","","03","폐업","03","폐업","20140718","","","","","","138837","서울특별시 송파구 삼전동 22-2번지 지하1호 ","서울특별시 송파구 석촌호수로 140 지하1층 (삼전동)","138837","스크린골프존","20140721095446","I","2018-08-31 23:59:59.0","","208106.510001185    ","444988.080002931    ","골프연습장업","사립","","","","","","",""
"3230000","CDFH3301052009000012","20090703","","03","폐업","03","폐업","20210927","","","","425-0768","","138827","서울특별시 송파구 방이동 39-2 신동아타워 2층 ","서울특별시 송파구 오금로11길 33 2층 (방이동)","05543","알파고 골프존 방이점","20210927184616","U","2021-09-29 02:40:00.0","","209708.127928039    ","445937.543455637    ","골프연습장업","사립","","","","21759.21","","",""
"3230000","CDFH3301052008000007","20080229","","03","폐업","03","폐업","20200421","","","","417-0709","","","서울특별시 송파구 방이동 210번지 지하1층 ","서울특별시 송파구 마천로 13 (방이동)","05640","골프존 송파","20200421131000","U","2020-04-23 02:40:00.0","","210769.190920536    ","445359.948409671    ","골프연습장업","사립","","","","2671.31","","",""
"3230000","CDFH3301052008000009","20080318","","03","폐업","03","폐업","20110302","","","","406-9577","","138806","서울특별시 송파구 가락동 121-4번지 7층 ","서울특별시 송파구 송이로 156  (가락동7층)","","임프로스크린골프","20110302115141","I","2018-08-31 23:59:59.0","","210944.860093544    ","443429.781369679    ","골프연습장업","사립","0","","","","","",""
"3230000","CDFH3301051989000001","19891230","","03","폐업","03","폐업","20080808","","","","479-1158","","138873","서울특별시 송파구 풍납동 473-1번지 ","서울특별시 송파구 천호대로 996  (풍납동)","","토성(실외)","20080812145159","I","2018-08-31 23:59:59.0","","210750.09369662     ","448472.581253344    ","골프연습장업","사립","0","","","","","",""
"3230000","CDFH3301051990000002","19900114","","03","폐업","03","폐업","20030615","","","","","","138855","서울특별시 송파구 오금동 29-0번지 ","서울특별시 송파구 양재대로72길 42  (오금동)","","88올림픽(실외)","20060704154147","I","2018-08-31 23:59:59.0","","211517.857084851    ","445085.069385146    ","골프연습장업","사립","0","","","","","",""
"3230000","CDFH3301051991000002","19911230","","03","폐업","03","폐업","19961228","","","","","","138828","서울특별시 송파구 방이동 62-8번지 ","서울특별시 송파구 오금로13길 9  (방이동)","","잠실실내골프연습장","20030217151504","I","2018-08-31 23:59:59.0","","209540.814362969    ","445695.46525298     ","골프연습장업","사립","","0","0","0","","",""
"3230000","CDFH3301051992000001","19920416","","03","폐업","03","폐업","19980714","","","","","","138852","서울특별시 송파구 송파동 145-7번지 ","서울특별시 송파구 백제고분로46길 41  (송파동)","","한양골프연습장","20030217151504","I","2018-08-31 23:59:59.0","","210135.885217878    ","444982.3758857      ","골프연습장업","사립","","0","0","0","","",""
"3230000","CDFH3301051992000002","19920513","","03","폐업","03","폐업","19980417","","","","","","138846","서울특별시 송파구 석촌동 273-1번지 ","서울특별시 송파구 가락로 84  (석촌동)","","아산골프연습장","20030217151504","I","2018-08-31 23:59:59.0","","209275.785          ","444251.725          ","골프연습장업","사립","","0","0","0","","",""
"3230000","CDFH3301051992000003","19920529","","03","폐업","03","폐업","19970424","","","","","","138857","서울특별시 송파구 오금동 46-3번지 112호","서울특별시 송파구 오금로35길 16  112호 (오금동)","","현대","20030217151504","I","2018-08-31 23:59:59.0","","211185.249028444    ","444691.317486089    ","골프연습장업","사립","","0","0","0","","",""
"3230000","CDFH3301051992000004","19920919","","03","폐업","03","폐업","19971002","","","","","","138200","서울특별시 송파구 문정동 150-28번지 448 ","서울특별시 송파구 중대로8길 8  (문정동448)","","이원골프크리닉","20030217151504","I","2018-08-31 23:59:59.0","","210245.615742999    ","443225.296613403    ","골프연습장업","사립","","0","0","0","","",""
"3230000","CDFH3301051992000005","19920929","","03","폐업","03","폐업","19980430","","","","","","138802","서울특별시 송파구 가락동 51-6번지 ","","","동진골프연습장","20030217151504","I","2018-08-31 23:59:59.0","","","","골프연습장업","사립","","0","0","0","","",""
"3230000","CDFH3301051992000006","19921118","","03","폐업","03","폐업","19970529","","","","","","138856","서울특별시 송파구 오금동 44번지 ","서울특별시 송파구 오금로35길 17  (오금동)","","싱글골프 연습장","20030217151504","I","2018-08-31 23:59:59.0","","211048.29631737     ","444742.809208914    ","골프연습장업","사립","","0","0","0","","",""
"3230000","CDFH3301051992000008","19921216","","03","폐업","03","폐업","19951229","","","","","","138829","서울특별시 송파구 방이동 67-2번지 ","서울특별시 송파구 오금로15길 5-12  (방이동)","","골드골프크럽","20040713111708","I","2018-08-31 23:59:59.0","","209536.518980734    ","445605.311832064    ","골프연습장업","사립","0","","","","","",""
"3230000","CDFH3301051993000001","19930218","","03","폐업","03","폐업","20070223","","","","","","138810","서울특별시 송파구 가락동 167-5번지 지하1층 ","서울특별시 송파구 오금로 414  (가락동지하1층)","","가락프라자 골프연습장","20070223104218","I","2018-08-31 23:59:59.0","","211947.929383351    ","443898.058152889    ","골프연습장업","사립","0","","","","","",""
"3230000","CDFH3301051999000001","19990201","","03","폐업","03","폐업","20060510","","","","413-9485","","138835","서울특별시 송파구 방이동 208-5번지 ","서울특별시 송파구 마천로 33  (방이동)","","이븐골프스쿨","20060515100619","I","2018-08-31 23:59:59.0","","210948.49213501     ","445251.52298422     ","골프연습장업","사립","0","","","","","",""
"3230000","CDFH3301051999000002","19990204","","03","폐업","03","폐업","20180209","","","","424-8111","","138849","서울특별시 송파구 송파동 48-13번지 지하1층 ","서울특별시 송파구 오금로 152 지하1층 (송파동)","05620","동화골프스쿨","20180209105032","I","2018-08-31 23:59:59.0","","209776.636655598    ","445347.787614549    ","골프연습장업","사립","","","","3869.37","","",""
"3230000","CDFH3301051999000003","19990320","","03","폐업","03","폐업","20061130","","","","449-7073","","138855","서울특별시 송파구 오금동 18-21번지 ","서울특별시 송파구 마천로7가길 5  (오금동)","","에이스골프","20061130091257","I","2018-08-31 23:59:59.0","","211206.955976391    ","445194.92676439     ","골프연습장업","사립","0","","","","","",""
"3230000","CDFH3301051999000004","19990921","","03","폐업","03","폐업","20021209","","","","","","138825","서울특별시 송파구 문정동 42-2번지 ","서울특별시 송파구 동남로 108  (문정동)","","모즈골프연습장","20030217151504","I","2018-08-31 23:59:59.0","","210846.37710983     ","443062.097766108    ","골프연습장업","사립","","0","0","0","","",""
"3230000","CDFH3301052010000007","20100421","","03","폐업","03","폐업","20160329","","","","","","138220","서울특별시 송파구 잠실동 209-5번지 4층 ","서울특별시 송파구 석촌호수로 88 4층 (잠실동)","05564","웰리스 휘트니스","20160329152551","I","2018-08-31 23:59:59.0","","207611.893187956    ","445142.218743059    ","골프연습장업","사립","","","","","","",""
"3230000","CDFH3301052010000008","20100804","","03","폐업","03","폐업","20190417","","","","","","","서울특별시 송파구 방이동 22-5번지 잠실리시온 지하1층 ","서울특별시 송파구 오금로 87 (방이동 잠실리시온)","05542","(주)청호씨앤디리시온파워짐","20190417132136","U","2019-04-19 02:40:00.0","","209427.410217251    ","445829.725943441    ","골프연습장업","사립","","","","47509.47","","",""
"3230000","CDFH3301051999000006","19991113","","03","폐업","03","폐업","20190121","","","","448-2877","","138160","서울특별시 송파구 가락동 102-20번지 ","서울특별시 송파구 동남로3길 7 (가락동)","05831","이원백골프스쿨","20190121150836","U","2019-01-23 02:40:00.0","","210734.146856026    ","443122.024016568    ","골프연습장업","사립","","","","651.77","","",""
"3230000","CDFH3301051999000007","19991208","","03","폐업","03","폐업","20071113","","","","","","138816","서울특별시 송파구 거여동 349-16번지 ","","","U.S골프스쿨","20071113164924","I","2018-08-31 23:59:59.0","","","","골프연습장업","사립","0","","","","","",""
"3230000","CDFH3301052014000004","20140707","","03","폐업","03","폐업","20170718","","","","02-407-8080","","","서울특별시 송파구 거여동 42-3번지 3층 ","서울특별시 송파구 거마로 14 (거여동)","05768","하나골프연습장","20170718134835","I","2018-08-31 23:59:59.0","","212775.796583888    ","443563.976192796    ","골프연습장업","사립","","","","","","",""
"3230000","CDFH3301052015000001","20150123","","03","폐업","03","폐업","20200428","","","","448-2896","","138801","서울특별시 송파구 가락동 41-3번지 ","서울특별시 송파구 오금로36길 50 (가락동)","05706","임팩트골프연습장","20200428170840","U","2020-04-30 02:40:00.0","","210784.2171014      ","444179.031321746    ","골프연습장업","사립","","","","582.46","","",""
"3230000","CDFH3301052015000003","20151102","","03","폐업","03","폐업","20170727","","","","0-512-7721","","","서울특별시 송파구 잠실동 175-6번지 13층 ","서울특별시 송파구 올림픽로 76 13층 13011302호 (잠실동 J타워)","05556","피트니스비엠","20170727175228","I","2018-08-31 23:59:59.0","","206916.75835        ","445485.4447736      ","골프연습장업","사립","","","","","","",""
"3230000","CDFH3301052001000004","20010206","","03","폐업","03","폐업","20131205","","","","431-8558","","138814","서울특별시 송파구 거여동 31-10번지 35통2반 431동 8558호","서울특별시 송파구 오금로 516 (거여동)","138814","골프사랑","20131205153918","I","2018-08-31 23:59:59.0","","212855.365006096    ","443407.959906011    ","골프연습장업","사립","","","","239.85","","",""
"3230000","CDFH3301052001000005","20010226","","03","폐업","03","폐업","20030430","","","","483-7712","","138874","서울특별시 송파구 풍납동 263-8번지 28통7반 ","","","리틀 골프연습장","20040524152702","I","2018-08-31 23:59:59.0","","","","골프연습장업","사립","0","","","133.48","","",""
"3230000","CDFH3301052001000006","20010307","","03","폐업","03","폐업","20031110","","","","443-6970","","138859","서울특별시 송파구 오금동 151-12번지 ","","","신우골프연습장","20040108114059","I","2018-08-31 23:59:59.0","","212020.062528971    ","444230.202027615    ","골프연습장업","사립","0","","","","","",""
"3230000","CDFH3301051993000002","19930309","","03","폐업","03","폐업","19971209","","","","","","138848","서울특별시 송파구 송파동 8-2번지 ","서울특별시 송파구 백제고분로41길 43-5  (송파동)","","잠실골프클럽","20030217151504","I","2018-08-31 23:59:59.0","","209264.011160161    ","445226.164700364    ","골프연습장업","사립","","0","0","0","","",""
"3230000","CDFH3301052016000004","20161220","","03","폐업","03","폐업","20200402","","","","02-417-9811","","","","서울특별시 송파구 올림픽로 119 지하2층 B201호 (잠실동 잠실파인애플상가)","05501","투엑스골프앤휘트니스","20200402111833","U","2020-04-04 02:40:00.0","","207373.50021477     ","445545.656024061    ","골프연습장업","사립","","","","30645.75","","",""
"3230000","CDFH3301052002000038","20020724","","03","폐업","03","폐업","20060115","","","","402-1588","","138825","서울특별시 송파구 문정동 41-5번지 지하 ","서울특별시 송파구 동남로4길 10  (문정동지하)","","COS골프아카데미","20060410114948","I","2018-08-31 23:59:59.0","","210888.077948907    ","443002.39456602     ","골프연습장업","사립","0","","","","","",""
"3230000","CDFH3301052002000039","20021107","","03","폐업","03","폐업","20031231","","","","2202-6955","","138844","서울특별시 송파구 석촌동 174-2번지 ","서울특별시 송파구 백제고분로 365  (석촌동)","","선민스포츠2202","20060117151721","I","2018-08-31 23:59:59.0","","209328.877055075    ","444801.540394882    ","골프연습장업","사립","0","","","1400","","",""
"3230000","CDFH3301052003000001","20030113","","03","폐업","03","폐업","20150529","","","","449-0085","","138811","서울특별시 송파구 가락동 175-8번지 ","서울특별시 송파구 오금로46길 11 (가락동)","138811","프렌즈골프연습장","20150529144452","I","2018-08-31 23:59:59.0","","211957.938347094    ","443778.597661285    ","골프연습장업","사립","","","","","","",""
"3230000","CDFH3301052003000018","20030221","","03","폐업","03","폐업","20061130","","","","400-0555","","138855","서울특별시 송파구 오금동 28번지 ","서울특별시 송파구 위례성대로22길 27-22  (오금동)","","스포츠프라자25","20061130091231","I","2018-08-31 23:59:59.0","","211565.077399034    ","445013.127577724    ","골프연습장업","사립","0","","","109.08","","",""
"3230000","CDFH3301052003000020","20030421","","03","폐업","03","폐업","20050404","","","","400-2731","","138819","서울특별시 송파구 마천동 199-3번지 ","서울특별시 송파구 성내천로 239  (마천동)","","올인씨엔지","20050412150316","I","2018-08-31 23:59:59.0","","213580.571811679    ","444113.586092963    ","골프연습장업","사립","0","","","123.84","","",""
"3230000","CDFH3301052003000023","20030617","","03","폐업","03","폐업","20040813","","","","488-9612","","138878","서울특별시 송파구 풍납동 393-6번지 ","서울특별시 송파구 강동대로 67  (풍납동)","","프로골프아카데미","20040816090336","I","2018-08-31 23:59:59.0","","210107.859875837    ","447206.741349501    ","골프연습장업","사립","0","","","182","","",""
"3230000","CDFH3301052008000013","20080415","","03","폐업","03","폐업","20151126","","","","417-5755","","138854","서울특별시 송파구 송파동 150-1번지 지하1층 ","서울특별시 송파구 가락로28길 5 지하1층 (송파동)","05671","필드스토리 송파점","20151127083834","I","2018-08-31 23:59:59.0","","210237.908301844    ","444927.421666468    ","골프연습장업","사립","","","","","","",""
"3230000","CDFH3301052008000017","20080429","","03","폐업","03","폐업","20200401","","","","400-6931","","138160","서울특별시 송파구 가락동 16-18번지 지하1층 ","서울특별시 송파구 양재대로66길 33 (가락동)","05703","KC 스크린골프","20200401165011","U","2020-04-03 02:40:00.0","","210987.048846854    ","444251.755842636    ","골프연습장업","사립","","","","2055.84","","",""
"3230000","CDFH3301052008000012","20080415","","03","폐업","03","폐업","20141021","","","","400-7000","","138220","서울특별시 송파구 잠실동 195-9번지 남광빌딩 지하1층 ","서울특별시 송파구 백제고분로7길 8-16 지하1층 (잠실동)","138220","잠실스크린골프","20141021160929","I","2018-08-31 23:59:59.0","","206985.109463517    ","445276.185152226    ","골프연습장업","사립","","","","","","",""
"3230000","CDFH3301052008000018","20080502","","03","폐업","03","폐업","20200305","","","","424-8880","","138848","서울특별시 송파구 송파동 19-8번지 지하1층 ","서울특별시 송파구 백제고분로 385 지하1층 (송파동)","05626","골프프린스","20200305131810","U","2020-03-07 02:40:00.0","","209502.988374958    ","444909.24656303     ","골프연습장업","사립","","","","1407.31","","",""
"3230000","CDFH3301052008000019","20080521","","03","폐업","03","폐업","20100503","","","","3431-4045","","138867","서울특별시 송파구 잠실동 329번지 지하1층 ","서울특별시 송파구 백제고분로18길 25  (잠실동지하1층)","","골프랜드","20100503112031","I","2018-08-31 23:59:59.0","","207374.311053474    ","444516.820067288    ","골프연습장업","사립","0","","","","","",""
"3230000","CDFH3301052008000025","20080724","","03","폐업","03","폐업","20140822","","","","415-8020","","138840","서울특별시 송파구 삼전동 133-6번지 지하1층 및 지하2층동 ","서울특별시 송파구 백제고분로 263 지하1층 (삼전동)","138840","진2 스크린골프","20140822164522","I","2018-08-31 23:59:59.0","","208401.243206636    ","444512.866698716    ","골프연습장업","사립","","","","","","",""
"3230000","CDFH3301052006000001","20060209","","03","폐업","03","폐업","20100419","","","","","","138843","서울특별시 송파구 석촌동 156-9번지 대원빌딩 지층 ","서울특별시 송파구 석촌호수로20길 10  (석촌동대원빌딩 지층)","","뉴스타골프스쿨","20100419174743","I","2018-08-31 23:59:59.0","","208941.663163151    ","444920.747812854    ","골프연습장업","사립","0","","","","","",""
"3230000","CDFH3301052000000003","20000126","","03","폐업","03","폐업","20100119","","","","2203-2207","","138864","서울특별시 송파구 잠실동 252-2번지 ","서울특별시 송파구 삼전로 89  (잠실동)","","LA골프교실","20100119162725","I","2018-08-31 23:59:59.0","","207830.364872207    ","444935.642066509    ","골프연습장업","사립","0","","","271.12","","",""
"3230000","CDFH3301052000000004","20000202","","03","폐업","03","폐업","20000202","","","","","","138865","서울특별시 송파구 잠실동 305-21번지 ","서울특별시 송파구 도곡로 446  (잠실동)","","대주","20030217151504","I","2018-08-31 23:59:59.0","","206824.750089526    ","444775.273261767    ","골프연습장업","사립","","0","0","0","","",""
"3230000","CDFH3301052000000005","20000202","","03","폐업","03","폐업","20071203","","","","443-3978","","138812","서울특별시 송파구 가락동 190-0번지 ","서울특별시 송파구 오금로46길 36  (가락동)","","하나골프스쿨","20071203185205","I","2018-08-31 23:59:59.0","","211753.703474149    ","443623.792976588    ","골프연습장업","사립","0","","","148.48","","",""
"3230000","CDFH3301052000000008","20000218","","03","폐업","03","폐업","20020930","","","","400-0555","","138855","서울특별시 송파구 오금동 29-0번지 ","서울특별시 송파구 양재대로72길 42  (오금동)","","한국골프학교","20040903104934","I","2018-08-31 23:59:59.0","","211517.857084851    ","445085.069385146    ","골프연습장업","사립","0","","","287.4","","",""
"3230000","CDFH3301052000000009","20000224","","03","폐업","03","폐업","20020831","","","","421-3942","","138854","서울특별시 송파구 송파동 147-3번지 ","서울특별시 송파구 오금로 212  (송파동)","","나이스골프랜드","20040827141312","I","2018-08-31 23:59:59.0","","210280.674864087    ","445018.059439682    ","골프연습장업","사립","0","","","","","",""
